Date,PortfolioValue
2022-05-14,0.860481858253479
2022-05-15,0.860481858253479
2022-05-16,0.860481858253479
2022-05-17,0.8813429474830627
2022-05-18,0.8395311236381531
2022-05-19,0.8386700749397278
2022-05-20,0.8454572558403015
2022-05-21,0.8489325642585754
2022-05-22,0.8489325642585754
2022-05-23,0.8489325642585754
2022-05-24,0.8358628749847412
2022-05-25,0.8625245690345764
2022-05-26,0.8817207217216492
2022-05-27,0.9103426933288574
2022-05-28,0.9049970507621765
2022-05-29,0.9049970507621765
2022-05-30,0.9049970507621765
2022-05-31,0.9049970507621765
2022-06-01,0.9031150937080383
2022-06-02,0.9389742016792297
2022-06-03,0.9158594608306885
2022-06-04,0.9174146056175232
2022-06-05,0.9174146056175232
2022-06-06,0.9174146056175232
2022-06-07,0.9284083247184753
2022-06-08,0.920486569404602
2022-06-09,0.8961919546127319
2022-06-10,0.866481602191925
2022-06-11,0.8192468881607056
2022-06-12,0.8192468881607056
2022-06-13,0.8192468881607056
2022-06-14,0.8392453193664551
2022-06-15,0.8616458773612976
2022-06-16,0.8244198560714722
2022-06-17,0.8330253958702087
2022-06-18,0.8480547070503235
2022-06-19,0.8480547070503235
2022-06-20,0.8480547070503235
2022-06-21,0.8480547070503235
2022-06-22,0.8408381938934326
2022-06-23,0.861076295375824
2022-06-24,0.8959093689918518
2022-06-25,0.8866816163063049
2022-06-26,0.8866816163063049
2022-06-27,0.8866816163063049
2022-06-28,0.8512622117996216
2022-06-29,0.8510482907295227
2022-06-30,0.8432379961013794
2022-07-01,0.8446976542472839
2022-07-02,0.8597046732902527
2022-07-03,0.8597046732902527
2022-07-04,0.8597046732902527
2022-07-05,0.8597046732902527
2022-07-06,0.8602883219718933
2022-07-07,0.8749599456787109
2022-07-08,0.8739754557609558
2022-07-09,0.8612509965896606
2022-07-10,0.8612509965896606
2022-07-11,0.8612509965896606
2022-07-12,0.8330171704292297
2022-07-13,0.8300320506095886
2022-07-14,0.8282182216644287
2022-07-15,0.8408625721931458
2022-07-16,0.8365615010261536
2022-07-17,0.8365615010261536
2022-07-18,0.8365615010261536
2022-07-19,0.8641849756240845
2022-07-20,0.8850608468055725
2022-07-21,0.895208477973938
2022-07-22,0.8815065026283264
2022-07-23,0.8766387701034546
2022-07-24,0.8766387701034546
2022-07-25,0.8766387701034546
2022-07-26,0.858254075050354
2022-07-27,0.8890499472618103
2022-07-28,0.9002707004547119
2022-07-29,0.9135408997535706
2022-07-30,0.9165310263633728
2022-07-31,0.9165310263633728
2022-08-01,0.9165310263633728
2022-08-02,0.9088442921638489
2022-08-03,0.9237616658210754
2022-08-04,0.9369564652442932
2022-08-05,0.9350859522819519
2022-08-06,0.9227156639099121
2022-08-07,0.9227156639099121
2022-08-08,0.9227156639099121
2022-08-09,0.9077475666999817
2022-08-10,0.937442421913147
2022-08-11,0.9297419786453247
2022-08-12,0.9503649473190308
2022-08-13,0.9532477855682373
2022-08-14,0.9532477855682373
2022-08-15,0.9532477855682373
2022-08-16,0.9501046538352966
2022-08-17,0.938980221748352
2022-08-18,0.933079183101654
2022-08-19,0.9287282824516296
2022-08-20,0.9140787720680237
2022-08-21,0.9140787720680237
2022-08-22,0.9140787720680237
2022-08-23,0.9058403968811035
2022-08-24,0.9127341508865356
2022-08-25,0.920077919960022
2022-08-26,0.905605137348175
2022-08-27,0.9143741130828857
2022-08-28,0.9143741130828857
2022-08-29,0.9143741130828857
2022-08-30,0.9043631553649902
2022-08-31,0.9132108688354492
2022-09-01,0.9167072176933289
2022-09-02,0.9160345792770386
2022-09-03,0.9148261547088623
2022-09-04,0.9148261547088623
2022-09-05,0.9148261547088623
2022-09-06,0.9148261547088623
2022-09-07,0.9287775754928589
2022-09-08,0.933857798576355
2022-09-09,0.9460631012916565
2022-09-10,0.9534756541252136
2022-09-11,0.9534756541252136
2022-09-12,0.9534756541252136
2022-09-13,0.9213117957115173
2022-09-14,0.9283527135848999
2022-09-15,0.9259135723114014
2022-09-16,0.917892575263977
2022-09-17,0.9252462387084961
2022-09-18,0.9252462387084961
2022-09-19,0.9252462387084961
2022-09-20,0.9029825329780579
2022-09-21,0.8900387287139893
2022-09-22,0.8699843883514404
2022-09-23,0.8563739061355591
2022-09-24,0.8421451449394226
2022-09-25,0.8421451449394226
2022-09-26,0.8421451449394226
2022-09-27,0.8424903750419617
2022-09-28,0.8597412109375
2022-09-29,0.8339767456054688
2022-09-30,0.807917058467865
2022-10-01,0.8314979672431946
2022-10-02,0.8314979672431946
2022-10-03,0.8314979672431946
2022-10-04,0.8647654056549072
2022-10-05,0.8742608428001404
2022-10-06,0.8640826344490051
2022-10-07,0.852067232131958
2022-10-08,0.8488157987594604
2022-10-09,0.8488157987594604
2022-10-10,0.8488157987594604
2022-10-11,0.8565658926963806
2022-10-12,0.84858238697052
2022-10-13,0.8700730800628662
2022-10-14,0.8563246130943298
2022-10-15,0.8786211013793945
2022-10-16,0.8786211013793945
2022-10-17,0.8786211013793945
2022-10-18,0.8870730996131897
2022-10-19,0.8869656920433044
2022-10-20,0.879249632358551
2022-10-21,0.8870503902435303
2022-10-22,0.889971137046814
2022-10-23,0.889971137046814
2022-10-24,0.889971137046814
2022-10-25,0.8951398730278015
2022-10-26,0.8883940577507019
2022-10-27,0.8815737962722778
2022-10-28,0.8898588418960571
2022-10-29,0.8882826566696167
2022-10-30,0.8882826566696167
2022-10-31,0.8882826566696167
2022-11-01,0.8856961131095886
2022-11-02,0.8785338997840881
2022-11-03,0.8925400972366333
2022-11-04,0.9017194509506226
2022-11-05,0.9109528064727783
2022-11-06,0.9109528064727783
2022-11-07,0.9109528064727783
2022-11-08,0.9236119389533997
2022-11-09,0.9118208885192871
2022-11-10,0.9603568315505981
2022-11-11,0.9567077159881592
2022-11-12,0.9486325979232788
2022-11-13,0.9486325979232788
2022-11-14,0.9486325979232788
2022-11-15,0.9660245180130005
2022-11-16,0.9572416543960571
2022-11-17,0.9512624144554138
2022-11-18,0.9570357799530029
2022-11-19,0.9646822810173035
2022-11-20,0.9646822810173035
2022-11-21,0.9646822810173035
2022-11-22,0.9730619192123413
2022-11-23,0.9757855534553528
2022-11-24,0.9785431027412415
2022-11-25,0.9785431027412415
2022-11-26,0.9610525965690613
2022-11-27,0.9610525965690613
2022-11-28,0.9610525965690613
2022-11-29,0.9702168703079224
2022-11-30,1.0022271871566772
2022-12-01,1.0002639293670654
2022-12-02,0.9938251376152039
2022-12-03,0.9714269042015076
2022-12-04,0.9714269042015076
2022-12-05,0.9714269042015076
2022-12-06,0.9706899523735046
2022-12-07,0.9690776467323303
2022-12-08,0.9756079316139221
2022-12-09,0.9807775616645813
2022-12-10,0.9936304688453674
2022-12-11,0.9936304688453674
2022-12-12,0.9936304688453674
2022-12-13,0.9985710382461548
2022-12-14,0.9960691928863525
2022-12-15,0.9894797205924988
2022-12-16,0.9822407960891724
2022-12-17,0.9796944260597229
2022-12-18,0.9796944260597229
2022-12-19,0.9796944260597229
2022-12-20,0.981987714767456
2022-12-21,0.9918416738510132
2022-12-22,0.9983863234519958
2022-12-23,1.0090728998184204
2022-12-24,1.0071691274642944
2022-12-25,1.0071691274642944
2022-12-26,1.0071691274642944
2022-12-27,1.0071691274642944
2022-12-28,0.9984560012817383
2022-12-29,1.0175199508666992
2022-12-30,1.0120744705200195
2022-12-31,1.007258653640747
2023-01-01,1.007258653640747
2023-01-02,1.007258653640747
2023-01-03,1.007258653640747
2023-01-04,1.0301004648208618
2023-01-05,1.0276058912277222
2023-01-06,1.0507975816726685
2023-01-07,1.0511049032211304
2023-01-08,1.0511049032211304
2023-01-09,1.0511049032211304
2023-01-10,1.0547243356704712
2023-01-11,1.077447533607483
2023-01-12,1.0817490816116333
2023-01-13,1.077917456626892
2023-01-14,1.0717779397964478
2023-01-15,1.0717779397964478
2023-01-16,1.0717779397964478
2023-01-17,1.0717779397964478
2023-01-18,1.0511528253555298
2023-01-19,1.0518817901611328
2023-01-20,1.0643068552017212
2023-01-21,1.0710386037826538
2023-01-22,1.0710386037826538
2023-01-23,1.0710386037826538
2023-01-24,1.0811063051223755
2023-01-25,1.0813140869140625
2023-01-26,1.098992109298706
2023-01-27,1.1111725568771362
2023-01-28,1.1063835620880127
2023-01-29,1.1063835620880127
2023-01-30,1.1063835620880127
2023-01-31,1.123919129371643
2023-02-01,1.1284555196762085
2023-02-02,1.1304758787155151
2023-02-03,1.126389980316162
2023-02-04,1.1190472841262817
2023-02-05,1.1190472841262817
2023-02-06,1.1190472841262817
2023-02-07,1.122089147567749
2023-02-08,1.1142041683197021
2023-02-09,1.1030305624008179
2023-02-10,1.1208953857421875
2023-02-11,1.1330006122589111
2023-02-12,1.1330006122589111
2023-02-13,1.1330006122589111
2023-02-14,1.1313799619674683
2023-02-15,1.143941044807434
2023-02-16,1.1441631317138672
2023-02-17,1.149316430091858
2023-02-18,1.1314890384674072
2023-02-19,1.1314890384674072
2023-02-20,1.1314890384674072
2023-02-21,1.1314890384674072
2023-02-22,1.1256334781646729
2023-02-23,1.1281298398971558
2023-02-24,1.1238151788711548
2023-02-25,1.1229870319366455
2023-02-26,1.1229870319366455
2023-02-27,1.1229870319366455
2023-02-28,1.1148518323898315
2023-03-01,1.1139602661132812
2023-03-02,1.1213228702545166
2023-03-03,1.125641107559204
2023-03-04,1.1555992364883423
2023-03-05,1.1555992364883423
2023-03-06,1.1555992364883423
2023-03-07,1.1336594820022583
2023-03-08,1.1283540725708008
2023-03-09,1.1042466163635254
2023-03-10,1.097246527671814
2023-03-11,1.1025333404541016
2023-03-12,1.1025333404541016
2023-03-13,1.1025333404541016
2023-03-14,1.124251127243042
2023-03-15,1.1225985288619995
2023-03-16,1.1303693056106567
2023-03-17,1.1113494634628296
2023-03-18,1.1261379718780518
2023-03-19,1.1261379718780518
2023-03-20,1.1261379718780518
2023-03-21,1.1430621147155762
2023-03-22,1.117357850074768
2023-03-23,1.1079100370407104
2023-03-24,1.11362886428833
2023-03-25,1.1290837526321411
2023-03-26,1.1290837526321411
2023-03-27,1.1290837526321411
2023-03-28,1.1287647485733032
2023-03-29,1.1455286741256714
2023-03-30,1.1441047191619873
2023-03-31,1.1546326875686646
2023-04-01,1.1694308519363403
2023-04-02,1.1694308519363403
2023-04-03,1.1694308519363403
2023-04-04,1.1757699251174927
2023-04-05,1.1792738437652588
2023-04-06,1.1681971549987793
2023-04-07,1.175001859664917
2023-04-08,1.175001859664917
2023-04-09,1.175001859664917
2023-04-10,1.175001859664917
2023-04-11,1.1844282150268555
2023-04-12,1.1839051246643066
2023-04-13,1.19284987449646
2023-04-14,1.1875430345535278
2023-04-15,1.1855695247650146
2023-04-16,1.1855695247650146
2023-04-17,1.1855695247650146
2023-04-18,1.1877840757369995
2023-04-19,1.1876722574234009
2023-04-20,1.1718707084655762
2023-04-21,1.1633778810501099
2023-04-22,1.1625856161117554
2023-04-23,1.1625856161117554
2023-04-24,1.1625856161117554
2023-04-25,1.1527167558670044
2023-04-26,1.1323953866958618
2023-04-27,1.1493241786956787
2023-04-28,1.1615573167800903
2023-04-29,1.1618528366088867
2023-04-30,1.1618528366088867
2023-05-01,1.1618528366088867
2023-05-02,1.1434699296951294
2023-05-03,1.1372426748275757
2023-05-04,1.1470571756362915
2023-05-05,1.1636533737182617
2023-05-06,1.1496083736419678
2023-05-07,1.1496083736419678
2023-05-08,1.1496083736419678
2023-05-09,1.1618845462799072
2023-05-10,1.1606181859970093
2023-05-11,1.15738046169281
2023-05-12,1.158436894416809
2023-05-13,1.1568983793258667
2023-05-14,1.1568983793258667
2023-05-15,1.1568983793258667
2023-05-16,1.132778286933899
2023-05-17,1.153652310371399
2023-05-18,1.1547356843948364
2023-05-19,1.1542317867279053
2023-05-20,1.1596307754516602
2023-05-21,1.1596307754516602
2023-05-22,1.1596307754516602
2023-05-23,1.1623555421829224
2023-05-24,1.1499773263931274
2023-05-25,1.145009994506836
2023-05-26,1.1494910717010498
2023-05-27,1.1410316228866577
2023-05-28,1.1410316228866577
2023-05-29,1.1410316228866577
2023-05-30,1.1410316228866577
2023-05-31,1.1512991189956665
2023-06-01,1.1664718389511108
2023-06-02,1.1629829406738281
2023-06-03,1.1582049131393433
2023-06-04,1.1582049131393433
2023-06-05,1.1582049131393433
2023-06-06,1.1685192584991455
2023-06-07,1.1857781410217285
2023-06-08,1.1818923950195312
2023-06-09,1.181409478187561
2023-06-10,1.1807105541229248
2023-06-11,1.1807105541229248
2023-06-12,1.1807105541229248
2023-06-13,1.1903018951416016
2023-06-14,1.1923472881317139
2023-06-15,1.2038072347640991
2023-06-16,1.2031925916671753
2023-06-17,1.1866720914840698
2023-06-18,1.1866720914840698
2023-06-19,1.1866720914840698
2023-06-20,1.1866720914840698
2023-06-21,1.1885517835617065
2023-06-22,1.1841223239898682
2023-06-23,1.173927903175354
2023-06-24,1.1883845329284668
2023-06-25,1.1883845329284668
2023-06-26,1.1883845329284668
2023-06-27,1.1976341009140015
2023-06-28,1.1999906301498413
2023-06-29,1.2054609060287476
2023-06-30,1.2167158126831055
2023-07-01,1.218548059463501
2023-07-02,1.218548059463501
2023-07-03,1.218548059463501
2023-07-04,1.2256546020507812
2023-07-05,1.2256546020507812
2023-07-06,1.2196848392486572
2023-07-07,1.2190816402435303
2023-07-08,1.2157461643218994
2023-07-09,1.2157461643218994
2023-07-10,1.2157461643218994
2023-07-11,1.2285466194152832
2023-07-12,1.2261828184127808
2023-07-13,1.2287195920944214
2023-07-14,1.2113887071609497
2023-07-15,1.188876986503601
2023-07-16,1.188876986503601
2023-07-17,1.188876986503601
2023-07-18,1.1945593357086182
2023-07-19,1.2131174802780151
2023-07-20,1.2070053815841675
2023-07-21,1.2172470092773438
2023-07-22,1.238542079925537
2023-07-23,1.238542079925537
2023-07-24,1.238542079925537
2023-07-25,1.2356317043304443
2023-07-26,1.2398301362991333
2023-07-27,1.2315024137496948
2023-07-28,1.2312443256378174
2023-07-29,1.238675594329834
2023-07-30,1.238675594329834
2023-07-31,1.238675594329834
2023-08-01,1.2323365211486816
2023-08-02,1.2195196151733398
2023-08-03,1.2159518003463745
2023-08-04,1.217146635055542
2023-08-05,1.2190001010894775
2023-08-06,1.2190001010894775
2023-08-07,1.2190001010894775
2023-08-08,1.219765305519104
2023-08-09,1.21662175655365
2023-08-10,1.2240833044052124
2023-08-11,1.216565489768982
2023-08-12,1.2144800424575806
2023-08-13,1.2144800424575806
2023-08-14,1.2144800424575806
2023-08-15,1.2036833763122559
2023-08-16,1.1979082822799683
2023-08-17,1.1879523992538452
2023-08-18,1.1864831447601318
2023-08-19,1.1792080402374268
2023-08-20,1.1792080402374268
2023-08-21,1.1792080402374268
2023-08-22,1.1838769912719727
2023-08-23,1.1918692588806152
2023-08-24,1.1890828609466553
2023-08-25,1.1942205429077148
2023-08-26,1.1958457231521606
2023-08-27,1.1958457231521606
2023-08-28,1.1958457231521606
2023-08-29,1.2149052619934082
2023-08-30,1.2262359857559204
2023-08-31,1.229270100593567
2023-09-01,1.2361252307891846
2023-09-02,1.2316973209381104
2023-09-03,1.2316973209381104
2023-09-04,1.2316973209381104
2023-09-05,1.2316973209381104
2023-09-06,1.2318367958068848
2023-09-07,1.2301840782165527
2023-09-08,1.240504503250122
2023-09-09,1.2411422729492188
2023-09-10,1.2411422729492188
2023-09-11,1.2411422729492188
2023-09-12,1.2434751987457275
2023-09-13,1.2340229749679565
2023-09-14,1.2400368452072144
2023-09-15,1.2296446561813354
2023-09-16,1.2293397188186646
2023-09-17,1.2293397188186646
2023-09-18,1.2293397188186646
2023-09-19,1.2258634567260742
2023-09-20,1.2201852798461914
2023-09-21,1.2126601934432983
2023-09-22,1.1970150470733643
2023-09-23,1.1952251195907593
2023-09-24,1.1952251195907593
2023-09-25,1.1952251195907593
2023-09-26,1.1843864917755127
2023-09-27,1.1874964237213135
2023-09-28,1.191381812095642
2023-09-29,1.1967036724090576
2023-09-30,1.1858669519424438
2023-10-01,1.1858669519424438
2023-10-02,1.1858669519424438
2023-10-03,1.1810723543167114
2023-10-04,1.1778212785720825
2023-10-05,1.1865882873535156
2023-10-06,1.1780619621276855
2023-10-07,1.1984795331954956
2023-10-08,1.1984795331954956
2023-10-09,1.1984795331954956
2023-10-10,1.2104146480560303
2023-10-11,1.2236864566802979
2023-10-12,1.2061309814453125
2023-10-13,1.2021079063415527
2023-10-14,1.2148585319519043
2023-10-15,1.2148585319519043
2023-10-16,1.2148585319519043
2023-10-17,1.2172378301620483
2023-10-18,1.194023609161377
2023-10-19,1.1903384923934937
2023-10-20,1.1886248588562012
2023-10-21,1.1847999095916748
2023-10-22,1.1847999095916748
2023-10-23,1.1847999095916748
2023-10-24,1.221789836883545
2023-10-25,1.211395263671875
2023-10-26,1.1867927312850952
2023-10-27,1.1674031019210815
2023-10-28,1.1858277320861816
2023-10-29,1.1858277320861816
2023-10-30,1.1858277320861816
2023-10-31,1.2037047147750854
2023-11-01,1.2082345485687256
2023-11-02,1.2271391153335571
2023-11-03,1.2485437393188477
2023-11-04,1.2444504499435425
2023-11-05,1.2444504499435425
2023-11-06,1.2444504499435425
2023-11-07,1.2411482334136963
2023-11-08,1.2359906435012817
2023-11-09,1.2266842126846313
2023-11-10,1.230937123298645
2023-11-11,1.2333544492721558
2023-11-12,1.2333544492721558
2023-11-13,1.2333544492721558
2023-11-14,1.2707161903381348
2023-11-15,1.2668204307556152
2023-11-16,1.2678477764129639
2023-11-17,1.2715673446655273
2023-11-18,1.271895408630371
2023-11-19,1.271895408630371
2023-11-20,1.271895408630371
2023-11-21,1.2725541591644287
2023-11-22,1.2732739448547363
2023-11-23,1.2818763256072998
2023-11-24,1.2818763256072998
2023-11-25,1.2990028858184814
2023-11-26,1.2990028858184814
2023-11-27,1.2990028858184814
2023-11-28,1.299810767173767
2023-11-29,1.3032920360565186
2023-11-30,1.3139116764068604
2023-12-01,1.3284411430358887
2023-12-02,1.3230211734771729
2023-12-03,1.3230211734771729
2023-12-04,1.3230211734771729
2023-12-05,1.3194451332092285
2023-12-06,1.3102614879608154
2023-12-07,1.3206982612609863
2023-12-08,1.3195624351501465
2023-12-09,1.3127036094665527
2023-12-10,1.3127036094665527
2023-12-11,1.3127036094665527
2023-12-12,1.3066140413284302
2023-12-13,1.3288049697875977
2023-12-14,1.3455862998962402
2023-12-15,1.3516597747802734
2023-12-16,1.3467028141021729
2023-12-17,1.3467028141021729
2023-12-18,1.3467028141021729
2023-12-19,1.3518707752227783
2023-12-20,1.344865083694458
2023-12-21,1.3547136783599854
2023-12-22,1.3592069149017334
2023-12-23,1.3625913858413696
2023-12-24,1.3625913858413696
2023-12-25,1.3625913858413696
2023-12-26,1.3625913858413696
2023-12-27,1.3623647689819336
2023-12-28,1.3648661375045776
2023-12-29,1.3639466762542725
2023-12-30,1.3656127452850342
2023-12-31,1.3656127452850342
2024-01-01,1.3656127452850342
2024-01-02,1.3656127452850342
2024-01-03,1.35664701461792
2024-01-04,1.3601526021957397
2024-01-05,1.373239278793335
2024-01-06,1.3842594623565674
2024-01-07,1.3842594623565674
2024-01-08,1.3842594623565674
2024-01-09,1.3816009759902954
2024-01-10,1.3723584413528442
2024-01-11,1.3617043495178223
2024-01-12,1.370339035987854
2024-01-13,1.3551104068756104
2024-01-14,1.3551104068756104
2024-01-15,1.3551104068756104
2024-01-16,1.3551104068756104
2024-01-17,1.353031873703003
2024-01-18,1.3652608394622803
2024-01-19,1.3768891096115112
2024-01-20,1.3787471055984497
2024-01-21,1.3787471055984497
2024-01-22,1.3787471055984497
2024-01-23,1.4032676219940186
2024-01-24,1.3876616954803467
2024-01-25,1.424998164176941
2024-01-26,1.429743766784668
2024-01-27,1.4256513118743896
2024-01-28,1.4256513118743896
2024-01-29,1.4256513118743896
2024-01-30,1.401790738105774
2024-01-31,1.3890398740768433
2024-02-01,1.412271499633789
2024-02-02,1.408048152923584
2024-02-03,1.3900721073150635
2024-02-04,1.3900721073150635
2024-02-05,1.3900721073150635
2024-02-06,1.3875333070755005
2024-02-07,1.3893975019454956
2024-02-08,1.3851470947265625
2024-02-09,1.3807851076126099
2024-02-10,1.3861465454101562
2024-02-11,1.3861465454101562
2024-02-12,1.3861465454101562
2024-02-13,1.374751091003418
2024-02-14,1.3882066011428833
2024-02-15,1.418947458267212
2024-02-16,1.413080096244812
2024-02-17,1.4177297353744507
2024-02-18,1.4177297353744507
2024-02-19,1.4177297353744507
2024-02-20,1.4177297353744507
2024-02-21,1.4273223876953125
2024-02-22,1.445451021194458
2024-02-23,1.4443179368972778
2024-02-24,1.438228964805603
2024-02-25,1.438228964805603
2024-02-26,1.438228964805603
2024-02-27,1.4538403749465942
2024-02-28,1.4554953575134277
2024-02-29,1.464922308921814
2024-03-01,1.4478720426559448
2024-03-02,1.4500573873519897
2024-03-03,1.4500573873519897
2024-03-04,1.4500573873519897
2024-03-05,1.438810110092163
2024-03-06,1.4498264789581299
2024-03-07,1.4553172588348389
2024-03-08,1.456162691116333
2024-03-09,1.4555011987686157
2024-03-10,1.4555011987686157
2024-03-11,1.4555011987686157
2024-03-12,1.4702454805374146
2024-03-13,1.47245192527771
2024-03-14,1.4708057641983032
2024-03-15,1.469733476638794
2024-03-16,1.486607551574707
2024-03-17,1.486607551574707
2024-03-18,1.486607551574707
2024-03-19,1.4928624629974365
2024-03-20,1.5080468654632568
2024-03-21,1.5115054845809937
2024-03-22,1.5100890398025513
2024-03-23,1.5136854648590088
2024-03-24,1.5136854648590088
2024-03-25,1.5136854648590088
2024-03-26,1.4934427738189697
2024-03-27,1.5036839246749878
2024-03-28,1.5148760080337524
2024-03-29,1.5106452703475952
2024-03-30,1.5106452703475952
2024-03-31,1.5106452703475952
2024-04-01,1.5106452703475952
2024-04-02,1.5027920007705688
2024-04-03,1.5039852857589722
2024-04-04,1.4830691814422607
2024-04-05,1.5036191940307617
2024-04-06,1.5076117515563965
2024-04-07,1.5076117515563965
2024-04-08,1.5076117515563965
2024-04-09,1.5049524307250977
2024-04-10,1.4832521677017212
2024-04-11,1.5104714632034302
2024-04-12,1.4948469400405884
2024-04-13,1.4730554819107056
2024-04-14,1.4730554819107056
2024-04-15,1.4730554819107056
2024-04-16,1.4793787002563477
2024-04-17,1.4672353267669678
2024-04-18,1.4679023027420044
2024-04-19,1.4306800365447998
2024-04-20,1.4460252523422241
2024-04-21,1.4460252523422241
2024-04-22,1.4460252523422241
2024-04-23,1.4654192924499512
2024-04-24,1.4618735313415527
2024-04-25,1.4583531618118286
2024-04-26,1.4852988719940186
2024-04-27,1.4856963157653809
2024-04-28,1.4856963157653809
2024-04-29,1.4856963157653809
2024-04-30,1.4719408750534058
2024-05-01,1.4629302024841309
2024-05-02,1.4744442701339722
2024-05-03,1.4735784530639648
2024-05-04,1.4825315475463867
2024-05-05,1.4825315475463867
2024-05-06,1.4825315475463867
2024-05-07,1.481905221939087
2024-05-08,1.5132969617843628
2024-05-09,1.5419580936431885
2024-05-10,1.5423427820205688
2024-05-11,1.5376590490341187
2024-05-12,1.5376590490341187
2024-05-13,1.5376590490341187
2024-05-14,1.5361276865005493
2024-05-15,1.5494403839111328
2024-05-16,1.5525832176208496
2024-05-17,1.5490323305130005
2024-05-18,1.5446462631225586
2024-05-19,1.5446462631225586
2024-05-20,1.5446462631225586
2024-05-21,1.5348564386367798
2024-05-22,1.525511622428894
2024-05-23,1.5138429403305054
2024-05-24,1.5252684354782104
2024-05-25,1.5148167610168457
2024-05-26,1.5148167610168457
2024-05-27,1.5148167610168457
2024-05-28,1.5148167610168457
2024-05-29,1.4998557567596436
2024-05-30,1.5174773931503296
2024-05-31,1.545361876487732
